GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),Final consumption expenditure (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",gini,Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Labor force(% of total population),Population growth (annual %),Mean years schooling,Scientific and technical journal articles,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),"Mortality caused by road traffic injury (per 100,000 population)_x",People using at least basic drinking water services (% of population)_x,Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Agricultural land (% of land area),Arable land (% of land area),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2017 PPP GDP)_x,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area（% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Lead exposure,Terrestrial biome protection (global weights),Species Protection Index,Alpha-3 code,CountryName_CN
3.703325128,0.20586286245532323,70.12459258,3.385617395,1818.85265,2654.341669,3451.631324,-8.176280066,75.023,,26.60550459,14.3,0.004944191814799437,0.44363807783327575,2.522747723,8.705,,0.7,0.4894892,,69.27529138,32.2083,116.036,57.0,41.8300133,31.44689872,,,,,,,7.421377419898607,2.4803285145510956e-05,0.0,26.4734835,0.0,,0.5074844433795568,,,25.8419697962605,75.48,BEN,贝宁
53.23568808,1.1874297885940657,,-11.97152744,,,,,56.6,,5.0,,0.00809064519149727,0.3539333934353645,6.410083232,5.334,1.67,,0.39180481,20.4,51.79044388,0.16526,2.00044,64.9,3.666666667,1.069518717,0.11907606,8.907378515,34674.24877,0.9,246.7099044,,8.29731105583593,0.0,0.0,92.94912656,1.464884135472371,0.0,0.3452125491440795,15.9935969446882,642.73864558237,17.6620154023443,60.73,GNQ,赤道几内亚
12.25859742,1.17172187870895,,-1.582890271,,,,,56.012,,5.0,,0.009233284411169107,0.35470958961447796,6.220019533,5.588,0.46,,0.36000615,20.3,52.54199672,0.321198,4.01024,64.9,3.666666667,1.319073084,0.153701355,6.868063648,32583.20937,1.09,287.0213719,,120.71564674896491,0.0,0.0,92.6511943,1.4705882352941175,0.0,3.3729074097977714,15.5743592874475,606.68284668009,17.6620154023443,60.8,GNQ,赤道几内亚
7.247865427,1.1272782301583684,,0.635621902,,,,,55.409,,5.0,,0.008596568735733667,0.3555212994567512,6.066317541,5.841,0.82,,0.39797717,20.8,53.35041744,0.520524,4.89466,64.9,3.666666667,1.319073084,0.04992469,5.646875421,30665.36771,1.09,318.7427782,,123.10609955731452,0.0,0.0,92.35326203,1.4677361853832445,0.0,3.2437918847642657,14.868574831883,594.32827176994,17.7475680107288,70.11,GNQ,赤道几内亚
30.01629767,1.0426764266990234,,16.92276351,,,,,54.874,,18.0,,0.009417605081126545,0.35622396287657637,5.958465015,6.095,4.1,,0.35340402,19.8,54.21502975,0.84393,6.87841,64.9,3.666666667,1.319073084,0.008811695,2.631614281,28891.55333,2.89,428.9327529,,23.470919076830185,0.0,0.0,92.05532977,1.4666666666666666,0.0,0.44023614399994665,16.505742171942,579.15303857863,17.7475680107288,70.11,GNQ,赤道几内亚
10.90120344,0.8596425352266941,16.71295672,59.32905067,,,,,54.509,,18.0,,0.008299130309002312,0.35706225781560896,5.138402086,6.349,0.74,,0.40104085,20.1,55.13171866,1.14979,10.2283,65.0,3.671301248,1.319073084,0.006693565,1.475123791,27444.48561,2.67,488.6334539,86.2316523,81.36339801034212,0.0,0.0,91.7573975,1.4641711229946524,0.0,2.9030860004623342,14.0013324615826,556.97902806926,17.7475680107288,70.11,GNQ,赤道几内亚
3.031055582,0.813659510116068,27.38035693,12.9763712,947.2110549,248183.531,19184.08698,,54.406,50.2,18.0,,0.010544059104113712,0.35821932401198375,4.436479006,6.603,3.22,,0.45787242,19.5,56.10058013,1.27919,12.117,65.1,3.675935829,1.461675579,0.009791252,0.904329167,26253.53034,2.57,526.2822589,53.23834758,95.11084703265816,0.0,0.0,91.45946524,1.4623885918003563,0.0,2.777106391421962,12.2577125918352,542.62707635538,17.7475680107288,70.11,GNQ,赤道几内亚
10.19689757,0.7810755561865436,27.25529457,3.037653859,982.7918529,243735.8712,22910.99948,,54.38,,18.0,,0.008925719558505074,0.359586079355703,4.511354519,6.856,3.23,,0.48071325,19.0,57.11857058,1.55712,14.4781,65.1,3.68057041,1.461675579,0.00840115,0.691476921,25095.45927,1.9,606.7093133,49.62204081,100.57328265726532,0.0,0.0,91.16153298,1.46951871657754,0.0,3.0488626679947957,16.1536661598822,522.80536400906,17.7475680107288,70.11,GNQ,赤道几内亚
12.53267335,0.7705357992062444,22.69755443,19.84003893,754.3972254,248741.3598,26861.6494,,54.44,,6.0,,0.009268867509717449,0.36121730150387726,4.573709944,7.11,1.23,,0.48362917,19.2,58.18379581,1.82,16.5971,65.2,3.685204991,1.639928699,0.00756373,0.727038357,23973.51848,1.82,714.6981661,49.69935153,94.9550992765044,0.0,0.0,90.86360071,1.4713012477718364,0.0,2.989903327708777,17.8651890368323,510.73073081152,17.7475680107288,70.11,GNQ,赤道几内亚
-3.220460295,0.670557449312661,34.13483158,-20.83023096,653.2607764,234577.3761,26314.95146,,54.497,,10.0,,0.008660950787676036,0.36320402087572745,4.607871333,7.364,1.97,,0.76920271,19.4,59.29179444,2.13,17.6107,65.4,3.689839572,1.92513369,0.013578872,0.881031188,22893.91401,1.44,724.2991088,32.36316504,96.10040417877563,0.0,0.0,90.56566845,1.4713012477718364,0.0,3.117735343712495,15.407601410843,503.08817200936,17.7475680107288,70.11,GNQ,赤道几内亚
-13.01517184,0.817680361106497,35.09505911,24.90653418,719.0656648,193505.893,29640.32201,,54.631,,10.0,,0.007999170712323478,0.36557016529516395,4.595867705,7.618,2.86,,0.64514917,20.8,60.44136433,6.0,33.5796,66.1,3.694474153,1.92513369,0.018984881,0.628088811,21865.55208,2.36,659.6613824,47.75253203,88.27415631828471,0.0,0.0,90.26773619,1.4698752228163992,0.0,3.195381867570443,16.6730910770184,498.27075503576,17.7475680107288,70.11,GNQ,赤道几内亚
1.999057628,0.8590487789279952,32.13745006,17.04510657,768.467409,186973.2887,30957.9363,,54.945,,10.0,,0.00827848621966254,0.36800057978716977,4.340602064,7.872,1.71,,0.59239239,21.3,61.62961121,11.5,38.5607,66.1,3.699108734,1.92513369,0.022709256,0.518929556,20936.75891,2.28,702.6971872,43.98693678,90.88334598857946,0.0,0.0,89.96976827,1.4723707664884138,0.0,3.159847076302407,16.4657843770037,497.57778703624,17.7475680107288,70.11,GNQ,赤道几内亚
3.988003868,0.8099750425205006,31.71729593,4.854782044,800.7041377,183675.2896,32510.14095,,55.35,,10.0,,0.00805752460604836,0.3703581724692168,4.074845548,8.125,2.32,,0.70269078,22.2,62.85389081,13.9432,38.7386,65.7,3.703743316,1.92513369,0.019905703,0.595310257,20100.76669,2.71,761.1115038,45.7436935,84.60785266143806,0.0,0.0,89.67180036,1.4727272727272729,0.0,2.9573651683091313,17.0257171055929,483.81442646923,17.7475680107288,70.11,GNQ,赤道几内亚
-7.888560394,0.6398061882601619,41.27860644,-1.072673757,817.4744817,163506.5944,34169.40163,,55.754,,12.12121212,,0.008144887944554036,0.37262835588292537,3.996059955,8.379,2.14,,0.61788166,22.2,63.67151611,16.4,37.9421,65.9,3.708377897,1.92513369,0.013271873,0.643627446,19313.36529,3.48,729.6532545,37.17831426,83.10594030826739,0.0,0.0,89.37383244,1.473083778966132,0.0,2.683270593618567,17.9064455595399,466.0397257085,17.7475680107288,70.11,GNQ,赤道几内亚
-3.430585953,0.5808746527062073,43.7433213,-1.273842647,839.5797834,157005.7401,32755.64523,,56.077,,24.0,,0.007426736250501831,0.3746424560731747,3.905019246,8.633,2.36,,0.65114552,23.0,63.92647575,18.86,36.9002,66.0,3.713012478,1.92513369,0.010992393,0.758178247,18573.71048,3.24,732.6817993,33.08558575,74.61803202175945,0.0,0.0,89.07586453,1.4727272727272729,0.0,2.453775397405967,16.0581476815855,452.52868346532,17.7475680107288,70.11,GNQ,赤道几内亚
-12.49171427,0.4322173105370135,60.85965862,-20.19275037,890.7807945,138409.0457,30571.90388,,56.265,,24.0,,0.006757654247193878,0.37630397208105243,3.791604842,8.887,4.05,,0.7432819,23.8,64.17859947,21.32,36.6825,66.1,3.717647059,1.92513369,0.0,1.268703596,17882.65266,3.3,665.9341859,18.6194263,63.682167069831586,0.0,0.0,88.77789661,1.4727272727272729,0.0,2.111342406716174,19.3828632222337,464.22093162728,17.7475680107288,70.11,GNQ,赤道几内亚
-12.0971099,0.3680340139167181,73.07641823,-6.285422111,892.519121,123059.763,28262.81717,,56.43,,24.0,,0.007355487754597156,0.37757743408306405,3.66421838,9.14,4.85,,0.86530524,24.7,64.42551639,23.78,38.1684,66.2,3.72228164,1.92513369,0.0,1.835308438,17239.25298,4.08,607.2226496,16.07490346,60.6226560584724,0.0,0.0,88.4798574,1.4727272727272729,0.0,3.5402800801757874,19.1943444912232,472.9984678822,17.7475680107288,70.11,GNQ,赤道几内亚
-8.94053555,0.407346535619293,70.67033117,12.74238316,827.9182014,113009.4738,26566.50571,,56.497,,,,0.006548681259311406,0.37849431258144545,3.531293626,9.394,2.96,,0.78999829,25.4,64.66581289,26.24,36.2336,66.4,3.726916221,1.92513369,0.0,2.575793182,16641.10763,4.06,572.8082543,21.60582608,81.13990078387334,0.0,0.0,88.18181818,1.4723707664884138,0.0,3.795207865995561,17.3730338811765,468.03451761805,17.7475680107288,70.11,GNQ,赤道几内亚
-9.370419052,0.46209012697552104,71.91511555,9.513834297,795.7521771,95302.41173,26018.59114,,56.513,,20.0,,0.007059091426619535,0.3791212938205493,3.399452421,9.648,2.6,,0.81501949,26.3,,,36.576,66.5,3.731550802,1.92513369,0.0,2.671416284,16084.90852,4.46,537.0848151,24.50148201,56.81781386114282,0.0,0.0,87.88377897,1.4716577540106952,0.0,3.2965400087353425,16.5581122047123,467.33867400724,17.7475680107288,70.11,GNQ,赤道几内亚
-8.52391282,0.4635637179747857,81.72559024,-3.163689834,698.2192152,87107.98653,25292.33646,,56.353,,21.0,,0.006169748849228718,0.37951785948435407,3.271454421,9.902,4.07,,0.8050639,27.2,,49.1337,36.9422,66.6,3.736185383,1.889483066,0.0,2.659075986,15567.21234,3.7,507.6427634,22.59431904,54.54187044549879,0.0,0.0,87.58573975,1.4720142602495545,0.0,2.986669394920418,17.407283808127,469.58145584907,17.7475680107288,70.11,GNQ,赤道几内亚
-7.358746574,0.2889683816323502,89.24852036,-10.16854575,714.4484794,89805.41445,24915.6125,,52.085,,21.0,,-0.0025041334253655956,0.3540036866402403,2.733908232,10.16,1.7,,1.0338515,,,55.0013,43.3495,66.7,3.740463458,1.889483066,0.0,3.001764159,15147.38405,4.37,483.3211882,13.36404916,60.34910649467015,0.0,0.0,87.28770053,1.4645276292335114,0.0,3.2620656242936072,18.709739765696,464.76797790505,17.7475680107288,70.11,GNQ,赤道几内亚
-1.5665204,0.3147542886080811,78.46474683,17.93863072,743.4565108,82380.04081,25440.07835,,52.589,,23.0,,0.004924285093577563,0.35854674758611904,2.435510716,10.41,4.42,,1.14400554,,,58.7173,46.4348,66.8,3.740463458,1.889483066,0.0,2.588405236,14782.92413,5.18,487.4790552,18.75432709,67.92273754963415,0.0,0.0,86.98966132,1.4666666666666666,0.0,3.6635576175839466,18.9825413803618,456.56359772003,17.7475680107288,70.11,GNQ,赤道几内亚
0.661786259,0.4866433021246624,68.54068661,22.10040873,729.860454,75519.19126,24055.18847,,56.036,,31.0,,0.014540330200009555,0.3809741370467607,2.513037421,10.41,2.99,,0.86760986,,,59.3433,49.538,67.0,3.740463458,1.889483066,,,14416.05283,5.9,503.1929831,,69.85055462624369,0.0,0.0,86.6916221,1.465597147950089,0.0,3.773850539354438,19.8972839217918,,17.7475680107288,70.11,GNQ,赤道几内亚
-7.349844197,0.2558854756870596,78.87863933,-7.647520198,723.1698239,66031.08384,25034.85487,,56.117,,31.0,,0.005555994002051978,0.3822334346748043,2.410572328,10.41,,,1.12861156,,,60.3661,,66.9,3.733333333,1.889483066,,,,,,,66.57680825465816,0.0,0.0,86.39358289,0.0,,3.6170299407485267,,,17.7475680107288,70.11,GNQ,赤道几内亚
5.065304325,0.05527663454412738,,-5.755335342,433.3393477,950.4408085,1100.839331,-4.536205965,79.491,,7.678244973,46.1,0.010770440251572255,0.4283260122840048,3.033511323,3.942,171.82,2.6,2.01543713,24.5,20.28613136,0.0371624,0.0395753,10.2,30.559,9.862,0.08900567,18.13399739,1755.704839,20.2,,0.0,0.835876537326326,0.0,5.692064231982316e-07,18.4555,0.2526899999999999,7.3081499999999995,0.05180774518252581,11.9622912187115,1057.47644233246,10.4266671064824,34.92,ETH,埃塞俄比亚
-1.52885894,0.061140191991957055,,-3.621434213,408.4875879,979.3285469,1180.607414,-1.740465245,79.575,,7.678244973,43.2,0.012775141946021584,0.42847016794755594,3.044034773,4.186,201.74,2.4,2.08121943,24.7,21.81059473,0.0724023,0.0703129,11.9,30.498,9.853,0.171709578,23.1721892,1703.065813,20.48,3.300371689,0.0,0.8394477635955321,0.0,5.281345287018729e-07,18.3825,0.25311,7.30414,0.05444348887717248,12.1201730074838,1011.97147187452,10.4266671064824,34.92,ETH,埃塞俄比亚
-5.072886524,0.057515973467185684,,12.76797833,349.2759575,994.6528682,1339.423544,-1.581507198,79.599,,7.678244973,41.6,0.015205913410770933,0.4290868121606287,3.021022331,4.315,209.63,2.2,2.27634907,25.1,23.33037949,0.105812,0.0695139,13.5,31.607,10.928,0.057314997,36.33878455,1652.385205,21.62,2.837155977,0.0,0.8747760098150611,0.0,6.055849811207542e-07,18.3095,0.25319,7.28128,0.05688550789506265,12.4722228440829,979.30050281892,10.4363606750406,34.98,ETH,埃塞俄比亚
10.22181511,0.06692206772348988,,3.911362453,396.7609788,1044.524722,1338.832148,-6.591893723,79.768,,7.678244973,39.1,0.016226336592469304,0.4299909883651616,2.994747129,4.589,212.46,2.0,1.32566774,24.8,24.84607699,0.155335,0.204442,15.2,29.32932765,10.9551919,0.029891146,27.94319471,1603.634077,19.95,2.873498227,0.0,0.9037154731972952,0.0,5.764158400016688e-07,16.15855363,0.225394833037435,6.400591247205711,0.05652166914489473,11.8068823690803,948.86762572848,10.4363606750406,34.98,ETH,埃塞俄比亚
8.550898629,0.07281588948737582,,9.875511909,433.9590016,1078.857344,1485.354814,-12.64198426,79.971,30.0,21.42857143,36.4,0.011705592258304698,0.4311373456358869,2.966022472,5.262,223.2,1.8,1.72818744,24.5,26.35761247,0.21966,0.52398,14.0,29.76342899,11.36186627,0.049564918,23.49196145,1556.768389,18.13,2.899324051,0.0,1.014310145526453,0.0,7.022058330926085e-07,16.09383592,0.225606986639551,6.401826404718483,0.058698042287188806,12.1084346629624,913.18877016316,10.5139293158113,35.41,ETH,埃塞俄比亚
7.62653695,0.0682553125119595,,11.5523498,469.7517913,1134.231765,1551.954725,-11.68716056,80.008,,21.92816635,32.7,0.019093517769112056,0.43232892406511786,2.937290315,5.707,277.91,1.7,1.12012815,23.9,27.86551192,0.310593,1.07393,18.6,30.31951071,11.8694341,0.103119059,18.73170795,1511.706619,16.78,3.116613478,0.0,1.071109441321068,0.0,6.392624860311494e-07,16.02896369,0.2261890964947069,6.411541172830515,0.06443368766332162,12.1611889674367,880.32915002436,10.8615164007759,36.25,ETH,埃塞俄比亚
8.23770708,0.06479728191942145,,17.22057948,502.7398331,1183.812127,1657.048039,-4.201445981,79.914,,21.92816635,29.4,0.02101007183856174,0.4341062271993634,2.930159257,6.151,331.52,1.6,1.33306754,23.5,29.37846173,0.37,1.45421,20.3,31.07924006,12.43807543,0.097701373,21.75737252,1468.053878,15.52,3.371894951,0.0,1.169381206100558,0.0,4.552554206067618e-07,15.96402793,0.2264601581101072,6.4156829972448035,0.06740452915318548,13.1026396373333,840.2723512098,11.0264772593182,36.44,ETH,埃塞俄比亚
7.627867429,0.05918665425950602,,30.31167308,527.5139426,1242.765357,1788.360689,-6.671395577,79.828,,21.92816635,26.3,0.020630767598910804,0.43642106859387886,2.89435689,6.595,360.35,1.5,0.51424927,23.4,30.98697115,0.45,2.28483,22.0,30.58122402,12.05598279,0.071438577,18.65130829,1426.172186,14.41,3.629421485,0.007327812,1.2078951638343651,0.0,4.925252462462797e-07,15.90023395,0.2240626464521464,6.422783627716639,0.07518248797795297,12.673083275172,802.45633869526,11.0264772593182,36.44,ETH,埃塞俄比亚
5.756385598,0.0498807100107175,,24.14641529,546.5905892,1298.186456,1916.587116,-6.753483621,79.733,,21.92816635,23.9,0.017009336081617255,0.4392665540976467,2.839660104,6.617,408.2,1.4,0.90700704,23.5,32.58824467,0.54,4.60381,23.7,30.99889543,12.3587993,0.083533513,16.32843028,1386.243348,13.47,3.839993724,0.002975495,1.208539841726159,0.0,4.787359149893539e-07,15.83526539,0.2250067030625685,6.425999695548936,0.08014299927338123,12.337800774672,767.31244564751,11.0264772593182,36.44,ETH,埃塞俄比亚
9.404344867,0.07783845527084796,,1.444572327,563.640412,1359.511789,2026.156403,-2.122260872,79.663,,27.78793419,22.4,0.016929234437537355,0.4426497103762936,2.83517458,6.685,445.78,1.4,0.94396317,23.3,34.18368974,0.75,7.57026,25.5,31.61786011,12.9057011,0.207275089,15.58142383,1347.492847,12.52,4.205695267,0.005022054,1.231460956969334,0.0,5.698206362078131e-07,15.77082877,0.2244697054948249,6.419170792090173,0.07268031442398094,13.1628681538269,735.73211524347,11.3287924000543,37.54,ETH,埃塞俄比亚
8.061416764,0.08997656922476736,82.75155924,20.06187508,601.1716301,1475.584407,2095.529238,-3.303679641,79.587,30.0,27.78793419,21.2,0.014838634041769216,0.4464406054022347,2.843544575,6.832,492.24,1.3,0.3811754,26.0,35.77189662,1.1,15.1655,23.0,32.18678137,13.46228532,0.538373369,16.7469092,1309.715934,11.66,4.553357849,0.006849335,1.307514336123704,3.2206129534985356e-08,4.153843016437901e-07,15.70608815,0.2249119265523401,6.424401885173612,0.07650770829019053,13.7126986518094,708.95492466549,12.3129151114266,44.13,ETH,埃塞俄比亚
5.643743769,0.07780983299231452,80.76534215,33.54140502,612.8781645,1672.284824,2163.683959,-7.106748681,79.505,,27.78793419,19.8,0.013994554006106164,0.4505559032925758,2.803903934,6.89,650.03,1.3,1.06663179,26.2,37.35364561,2.9,21.424,29.0,32.33083353,13.59759294,0.422106231,14.40551574,1273.502821,11.04,4.820862428,0.004766627,1.395293292379533,1.1482402482278297e-07,3.4107034638796556e-07,15.6413078,0.2247599000551222,6.42148231838871,0.08024860447316613,13.3475366852832,680.76226597927,12.3473246608544,44.39,ETH,埃塞俄比亚
7.616614547,0.06239470158901878,82.42251806,4.901979297,642.1892832,1960.937058,2176.947386,-6.366263992,79.409,,27.78793419,17.7,0.011685627329394821,0.4547963738385913,2.718472318,6.94,771.42,1.2,1.09967208,25.8,38.91892873,4.6,26.0536,30.8,32.59140112,13.70847286,0.264483354,13.68930623,1239.349329,10.44,5.198346141,0.007061215,1.591653230345258,3.352338348949592e-07,2.445750898386551e-07,15.57676288,0.2243188538862514,6.424117697043902,0.09518333673290917,13.5654407861689,656.85405113915,12.4565218044762,44.79,ETH,埃塞俄比亚
7.338618594,0.058889925902982296,79.46411692,10.98178829,680.6013384,2332.24659,2229.282527,-10.37817212,77.728,,27.78793419,15.2,0.012322839079165426,0.4503833681070608,2.682997818,6.99,985.33,1.2,0.71479559,25.8,40.47706604,7.7,30.1536,27.2,32.74611415,13.81964617,0.17635782,13.18477325,1206.539722,9.83,5.592388465,0.006220974,1.779013176162377,8.999599567267607e-07,2.636111481883954e-07,15.51254397,0.2243078502519586,6.419853008090199,0.10659644789760948,11.8883844182548,635.27585736761,12.4565218044751,45.0,ETH,埃塞俄比亚
7.468076761,0.046921732898183556,80.25822397,10.83654279,729.6847209,2844.897468,2250.398518,-12.18383272,76.079,,38.75685558,13.6,0.010567800785036718,0.44566448280295784,2.684801861,7.041,1014.8,1.1,0.96540898,26.0,42.02727064,13.8552,40.7363,29.0,32.96711041,13.93039534,0.086425046,12.12748541,1174.577502,9.15,6.027218484,0.002709192,1.819508558080527,9.53140760068139e-07,2.3179291861116607e-07,15.44784347,0.2242721875727157,6.419837889576563,0.11067961861083392,13.5532102629512,616.94450766232,12.616981877406,45.25,ETH,埃塞俄比亚
6.509914563,0.04072967529608741,77.51946732,10.39795727,766.6587157,3583.198357,2297.884969,-11.54492094,74.416,33.0,38.75685558,13.0,0.008963391621587657,0.4406378082111272,2.707882508,7.091,1168.41,1.1,0.90002954,26.4,43.56974638,15.3669,47.9993,42.9,33.10824738,14.04092034,0.091588458,11.14860827,1143.1981,8.78,6.441889419,0.002616878,2.039328118878957,1.3118666717667046e-06,2.256004593616408e-07,15.38289774,0.2251633388964772,6.404125262447627,0.12366322930111934,12.8925065843916,604.60406612148,12.8209879709218,45.58,ETH,埃塞俄比亚
6.6186207,0.03957254228677599,82.02387297,6.67682222,827.6676295,4403.283688,2266.470899,-7.7634304,72.766,,38.75685558,14.1,0.009413671643651922,0.4353183813748888,2.725240971,7.22,1630.8,1.0,0.8612687,27.0,45.1032761,15.6,36.1095,44.3,33.26392881,14.15015762,0.086479754,9.82403543,1112.463889,8.16,7.059275279,3.92e-06,1.98282910060979,1.139819558904238e-06,1.803325870557477e-07,15.31829082,0.226032844896579,6.397414458588024,0.11948837435569762,13.702230538489,597.87576782789,16.949443820114,51.18,ETH,埃塞俄比亚
3.974075459,0.03244622152967198,75.91424347,12.3822761,864.4892017,5073.327394,2297.499095,-5.533249174,71.104,,38.75685558,16.1,0.007581138251551822,0.42952708684125185,2.696751795,7.348,2100.47,1.0,0.76642609,27.6,46.62896677,15.9,,44.8,33.58523515,14.34303885,0.028962011,6.361088431,1082.864406,7.84,7.540445914,4.48e-06,2.096264155544717,1.0917403434590268e-06,1.984302505953269e-07,15.25348997,0.2328982720833798,6.3369347914965015,0.12479943804130351,13.0118804949641,590.63278409468,16.949443820114,51.18,ETH,埃塞俄比亚
5.48664148,0.029847165163696242,77.88672949,12.86043264,910.1139718,5857.793358,2381.419748,-5.471944451,69.478,,38.75685558,18.5,0.007416828845947521,0.42327731740746205,2.691239783,7.477,2735.23,0.9,0.73088509,28.2,48.14647634,16.0,36.2199,48.0,33.83925636,14.34734849,0.022403582,5.509609915,1054.110581,7.41,8.171135275,3.15e-06,2.348346419688344,1.0627508313368377e-06,2.2287834885976296e-07,15.188678,0.2431925189635848,6.288306742624678,0.1423137837495427,12.4172744564505,584.29138582819,16.949443820114,51.18,ETH,埃塞俄比亚
3.223115995,0.03301687564655865,79.17274589,18.25457268,929.1593031,6732.338658,2659.54019,-2.7552611,66.617,,38.75685558,20.3,0.0034681553368520746,0.4132181583004598,2.710772848,7.579,4141.92,0.9,0.98278511,,49.65504516,16.0696,37.4208,51.1,34.0927477,14.35008897,0.062810773,5.443972288,1025.919857,7.03,8.666267742,2.51e-06,1.972246497058779,1.6986541890817892e-06,1.95225999186866e-07,15.12398772,0.2427582339938793,6.2808609185028095,0.11598418499972137,13.0149320834588,579.09194466427,16.949443820114,51.18,ETH,埃塞俄比亚
