Alpha-3 code,Country,CountryName_CN,Numeric,score_2001,score_2021,Region,raw_2001,raw_2021,score_change_observed,score_change_for_index,raw_change,sustainability_status_observed,endpoint_data_status,raw_status,sustainability_direction_note,weighted_global_contribution_to_sdi_change,weighted_internal_contribution_to_subsystem_change,一级指标,二级指标,三级指标,Variables,类型,来源,two_stage_internal_weight,two_stage_global_weight,dimension_en,subdimension_en,indicator_en,direction_en
TCD,Chad,乍得,148,0.1982548200267645,0.09506396149361979,C,1.42270386,0.73647583,-0.10319085853314472,-0.10319085853314472,-0.6862280299999999,Deteriorated,Observed both endpoints,Decreased,Positive indicator: raw increase is improvement,-0.002749521924670595,-0.01099808769868239,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
TGO,Togo,多哥,768,0.03319362896369867,0.06821642839995493,W,0.32503283,0.55793744,0.035022799436256254,0.035022799436256254,0.23290461,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0009331829997557142,0.00373273199902286,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
TZA,Tanzania,坦桑尼亚,834,0.1480869085009115,0.1264173404279308,E,1.08908296,0.94497848,-0.021669568072980705,-0.021669568072980705,-0.1441044800000001,Deteriorated,Observed both endpoints,Decreased,Positive indicator: raw increase is improvement,-0.0005773859560986702,-0.002309543824394683,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
UGA,Uganda,乌干达,800,0.1873372355508429,0.1568367930211929,E,1.35010099,1.14727044,-0.03050044252964998,-0.03050044252964998,-0.20283055000000005,Deteriorated,Observed both endpoints,Decreased,Positive indicator: raw increase is improvement,-0.0008126847342828519,-0.0032507389371314106,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
ZAF,South Africa,南非,710,0.3456519133345035,0.8106166268407123,S,2.40290713,5.49496222,0.4649647135062088,0.4649647135062088,3.0920550899999997,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.01238899154592142,0.04955596618368572,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
ZMB,Zambia,赞比亚,894,0.2737915062108344,0.4088332440502704,S,1.92502928,2.82306838,0.13504173783943596,0.13504173783943596,0.8980391000000001,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.003598189066484866,0.014392756265939477,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
ZWE,Zimbabwe,津巴布韦,716,0.6153098543935246,0.1166178167682741,S,4.196155488403292,0.87981081,-0.4986920376252505,-0.4986920376252505,-3.316344678403292,Deteriorated,Observed both endpoints,Decreased,Positive indicator: raw increase is improvement,-0.013287656587030563,-0.0531506263481223,社会,教科医卫,国内政府卫生支出（占GDP百分比）,Domestic general government health expenditure (% of GDP),正向,世界银行WDI数据库,0.1065800581080525,0.0266450145270131,Social,"Health, science and education",Domestic general government health expenditure (% of GDP),Positive
AGO,Angola,安哥拉,24,0.9661376887165951,0.956280286021291,S,6.764591993720694,8.63258460841613,-0.009857402695304107,-0.009857402695304107,1.867992614695435,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00030337600535276647,-0.001213504021411068,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
BDI,Burundi,布隆迪,108,0.9986433762216032,0.996926338127739,E,0.604715394190188,0.9300966916405692,-0.0017170380938641427,-0.0017170380938641427,0.32538129745038114,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-5.284436215669505e-05,-0.00021137744862678056,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
BEN,Benin,贝宁,204,0.9828624972059273,0.9687432621541792,W,3.595215667525641,6.270831914225081,-0.014119235051748169,-0.014119235051748169,2.6756162466994398,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00043454013811129727,-0.0017381605524451921,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
BFA,Burkina Faso,布基纳法索,854,0.9950597492439744,0.9830462237371785,W,1.283818088373793,3.5603992139313982,-0.012013525506795908,-0.012013525506795908,2.2765811255576054,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00036973384278919056,-0.0014789353711567648,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
BWA,Botswana,博茨瓦纳,72,0.8438421492083794,0.8278965128179052,S,29.939780395059813,32.961502438353634,-0.015945636390474194,-0.015945636390474194,3.0217220432938205,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0004907503143048299,-0.0019630012572193225,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
CAF,Central African Republic,中非,140,0.9957746342559033,0.9956497000408497,C,1.14834630499259,1.172021526372565,-0.0001249342150535515,-0.0001249342150535515,0.02367522137997513,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-3.845033450128378e-06,-1.5380133800513538e-05,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
CIV,Côte d'Ivoire,科特迪瓦,384,0.9693433488590079,0.9615198503699812,W,6.157114582444487,7.639679295514852,-0.007823498489026637,-0.007823498489026637,1.4825647130703645,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00024077962449631696,-0.0009631184979852695,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
CMR,Cameroon,喀麦隆,120,0.9821621150143298,0.9778307590830115,C,3.727939144673597,4.54873759852739,-0.0043313559313182814,-0.0043313559313182814,0.8207984538537931,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0001333038226012956,-0.0005332152904051833,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
COD,"Congo, Dem. Rep.",刚果（金）,180,0.9987326168211734,0.9962514932476487,C,0.587804166549307,1.057980809905745,-0.0024811235735247017,-0.0024811235735247017,0.47017664335643805,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-7.636021189243739e-05,-0.00030544084756975004,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
COG,"Congo, Rep.",刚果（布）,178,0.9792869246452574,0.9351767016211995,C,4.272792037599377,12.631745545784788,-0.04411022302405787,-0.04411022302405787,8.358953508185412,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0013575567185292374,-0.005430226874116959,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
COM,Comoros,科摩罗,174,0.9869124248469603,0.9664247875069517,E,2.8277482973324353,6.7101863417806,-0.02048763734000858,-0.02048763734000858,3.8824380444481643,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0006305370458578218,-0.002522148183431291,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
CPV,Cape Verde,佛得角,132,0.9428145814219862,0.8977247784827626,W,11.184355852899698,19.728941226150862,-0.0450898029392236,-0.0450898029392236,8.544585373251165,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.001387704725136328,-0.005550818900545321,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
DJI,Djibouti,吉布提,262,0.9196475788848404,0.944262966799021,E,15.5745376260999,10.909884648753517,0.02461538791418061,0.02461538791418061,-4.664652977346384,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0007575746153873138,0.0030302984615492605,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
ERI,Eritrea,厄立特里亚,232,0.9796753447416527,0.9875311855496636,E,4.199185845999694,2.710492214909833,0.007855840808010828,0.007855840808010828,-1.4886936310898613,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.00024177500673244523,0.0009671000269297825,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
ETH,Ethiopia,埃塞俄比亚,231,0.9974235381679226,0.9903737216843721,E,0.835876537326326,2.171827348436432,-0.0070498164835505195,-0.0070498164835505195,1.3359508111101062,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.000216968427623283,-0.0008678737104931334,资源,能源生产和消费,人均能源消耗,Energy consumption per capita (million Btu per person),负向,美国能源信息署,0.123105858502581,0.0307764646256452,Resource,Energy production and consumption,Energy consumption per capita,Negative
