Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average,GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)",Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Population growth (annual %),Scientific and technical journal articles per million people,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2021 PPP GDP),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area(% of land area),Grassland area(% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Terrestrial biome protection (global weights),Species Protection Index,Region
COD,刚果（金）,180,2002,0.24544635547400095,0.27284189276965404,0.4255701120389956,0.4317337809397894,0.3590577863799178,0.24838936604598344,0.2910915497471079,0.42671771526830476,0.4359518795560829,0.35053762765436974,0.3039450877867476,0.25743819557861847,0.4438629078995021,0.46271127698177544,0.36698936706166085,0.3646604105071512,-0.150938086,0.1296969527297085,31.71946123,248.5145921,3319.990094,1421.52155,-2.7795570988259897,9.029424070569547,27.2,0.0031797720524855,3.056206058,0.2143234919905152,1.9,0.10429236,0.0927907,1.04185,7.7,0.006635754,17.89896719,16744.02281,17.72,27.7021403,1.027968174,0.607787373172139,0.0,0.0,62.88039523,2.2692574049976844,3.20440660770605,0.0123332083544694,0.022409961324284,30.5751517800625,8.37282124385861,38.26,C
COD,刚果（金）,180,2003,0.2547206966657418,0.2783183405160658,0.401093943286782,0.4387670557340573,0.3593312069644752,0.2577398539039586,0.29645410832126473,0.4024137960025266,0.4436737604374231,0.3500703796662933,0.31560605981128803,0.2628235289097028,0.42014891916611036,0.469986147443323,0.3671411638326061,0.36407962234757707,2.538250029,0.1541806613308924,13.41545352,244.6623783,3331.066284,1499.095494,-2.8444911125048975,9.098317946493523,27.2,0.0110939260277633,2.921243324,0.2753692653966518,1.8,0.22955258,0.134915,2.25179,8.3,0.109219314,28.46517525,16261.96449,17.24,28.34327546,1.158109368,0.643641220940383,0.0,0.0,62.58353367,2.2720010586444936,3.198023863611301,0.0124875940098365,0.0217238398429947,28.387278748595,8.37282124385861,38.26,C
COD,刚果（金）,180,2004,0.2620209787762591,0.2847738078526096,0.41901621985055504,0.42882839304307074,0.3623292805646051,0.2648460916664336,0.3033802315905714,0.420113856291697,0.43288972598021364,0.3553074763822289,0.3227906635803019,0.26782044741538336,0.43666811273734507,0.459770746659289,0.37176249259807986,0.3689975913860696,3.641201688,0.1861619883670683,6.365458263,243.6078775,3395.955703,1557.304597,-2.9094251261838338,12.0,27.3,0.0109910862668076,2.944578643,0.2421148585520257,1.8,0.2026829,0.196208,3.49263,9.0,0.113473323,22.20790443,15790.09947,16.65,29.34605821,1.604056741,0.7105350075412681,0.0,0.0,62.28667211,2.2774089676010676,3.146631084448953,0.0130301493129838,0.0299397732446975,31.1408286760687,8.37282124385861,38.26,C
COD,刚果（金）,180,2005,0.2576646739904208,0.28217369402971615,0.426828201952012,0.42985496870257467,0.3629979351203295,0.26011479932892195,0.300683325712102,0.4277735178140792,0.4340605493723901,0.3556580480568733,0.31446545301808587,0.2648930248874902,0.44316215802651726,0.46086694873375356,0.3708468961664617,0.36839951270912313,2.924531505,0.1905671471109467,36.87340541,239.5151507,3756.103067,1530.93903,-3.081747539,12.0,27.3,0.0087234281017671,3.071727704,0.388765946974979,1.7,0.20690806,0.238038,4.67216,6.0,0.321173011,20.42402927,15312.4443,15.75,30.2397907,1.961729257,0.78161224378448,0.0,0.0,61.98981055,2.28029377384707,3.1445314395359607,0.0131492468185527,0.0293156658521126,30.7199152670696,8.37282124385861,38.26,C
COD,刚果（金）,180,2006,0.26375262763252644,0.2826389844306672,0.4319128624065593,0.4509929319967284,0.3726982040238861,0.26634184491126844,0.30029821110151744,0.432881341867493,0.4564781821780217,0.36399989501457514,0.32199387946789393,0.2647908933949822,0.44691618444525105,0.48135130770684215,0.3787630662537423,0.37573300623197287,1.918036136,0.1746959584032222,15.43818017,259.369093,3819.255858,1566.027436,0.308704873,8.4,27.4,0.0092035332679023,3.082845436,0.4055041128807309,1.6,0.21125633,0.296054,7.28434,10.2,1.398441906,16.92950549,14847.58753,15.55,31.78472478,1.871432947,0.839614245603374,0.0,0.0,61.69294899,2.2809686597119603,3.135016872146622,0.0132815773802959,0.0283693719971991,25.9073343100888,8.93481344574789,39.53,C
COD,刚果（金）,180,2007,0.27082392319589116,0.29162934153400144,0.42699794658821755,0.4550705528375568,0.3767359720120455,0.2734797242822793,0.30907835666352124,0.42784243297580854,0.4593085691468604,0.36742727076711734,0.3298234920950615,0.2719254659418108,0.44241823626565274,0.4824470083354451,0.3816535506594925,0.3785105675634699,5.295725693,0.1687092479168761,20.66037426,263.0741566,4003.695094,1619.441467,2.868057215,8.4,27.6,0.0083672795331939,3.025315849,0.5036993008327189,1.5,0.21943448,0.37,10.551,15.2,0.722497721,21.60808017,14405.12776,14.85,34.49593947,1.868918544,0.836260075614027,0.0,0.0,61.39608743,2.2865221322864513,3.130155929511921,0.0136388698970027,0.0284722215197499,28.3755597817063,10.1333099700296,43.37,C
COD,刚果（金）,180,2008,0.26678759186471235,0.29280031876123164,0.4225461755528735,0.47248317793645117,0.38195737434616467,0.2692833862805687,0.3098456417161061,0.42346337802359296,0.4751884321599841,0.369445209545063,0.32455439213299353,0.27247219829557323,0.4368963682505406,0.4944481160682557,0.3820927686868408,0.3789486756084588,4.211042729,0.1936322390296723,24.62341249,268.0746046,4006.089615,1684.55329,-0.664510638,8.4,27.7,0.0078975142846744,3.015812829,0.6207421622488627,1.4,0.25156215,0.44,15.4333,11.6,1.695991602,22.80093898,13977.18154,14.34,37.04923349,2.104607544,0.763178126451243,0.0,0.0,61.09922587,2.2911537019474646,3.1198120906023252,0.0142078913124986,0.0261777260597902,30.300079423914,12.4485670184172,50.47,C
COD,刚果（金）,180,2009,0.24960381896226183,0.2920814323202104,0.41824193101967305,0.4751603664065662,0.37955484077323653,0.2521169951795722,0.3090803934614411,0.4192061748578772,0.4781556764869268,0.36463980999645434,0.30621636692258386,0.271492318375533,0.4333987379193688,0.4972417749270868,0.37708729953614306,0.37461648802660086,-2.495424881,0.1880986291169784,17.89344,265.6672098,4098.382843,1641.558353,-6.035816296,8.4,28.4,0.0074023254134469,3.090977192,0.6708120593306841,1.4,0.30943882,0.56,14.2422,12.3,1.701694625,24.07982511,13551.75877,14.69,37.25874007,0.984676211,0.688933127975905,0.0,0.0,60.80236431,2.2960984539379368,3.124090778765356,0.0148783661586643,0.0259637221224511,29.402699785167,12.4485670184172,50.47,C
COD,刚果（金）,180,2010,0.2540797362234688,0.29612692985203104,0.4289089215310039,0.46536808982640837,0.3800047959986681,0.2566446097054037,0.31282473195668625,0.42983462058704114,0.46751692655259663,0.36670522220043195,0.3122628072932079,0.2740963702613556,0.441795131580122,0.487169751801742,0.37883101523410684,0.37647992800885427,4.459702917,0.2193559533385835,34.70030362,265.4500431,4442.73536,1692.727198,-8.995663483,8.4,28.7,0.0109860568479156,3.187515928,0.7721361471759755,1.3,0.38362399,0.72,17.2401,13.0,3.097508129,18.51745043,13126.6062,14.13,40.18094597,1.288163864,0.812581411422851,0.0,5.267196525648999e-09,60.50550275,2.300209523389427,3.136150503958889,0.0153194680311417,0.0355373387917845,32.157040126978,12.4485670184172,50.47,C
COD,刚果（金）,180,2011,0.27155312411736005,0.3015516101332923,0.4206649140750364,0.4724328924684389,0.3847529108583959,0.27386812372253916,0.3180271426743181,0.4218762591135297,0.47520530813216194,0.3722442084106372,0.33016822216454095,0.2772070663751315,0.4314705651560321,0.4943045982885711,0.38328761299606895,0.3800270615181165,4.121332904,0.2500721833167695,3.045189267,273.8369371,4785.03396,1814.907386,-4.852166794,9.649468953885416,29.6,0.0088635195263335,3.280165646,0.6453132621148567,1.2,0.34667644,1.2,22.0819,13.7,5.532128413,17.93893231,12703.01697,13.93,43.23201265,1.810102328,0.9129968662279552,0.0,5.097226641223657e-09,60.01968373,2.303103151672879,3.1402659844291048,0.0154826757239584,0.0396448707172325,30.1381638755243,12.4485670273537,51.01,C
COD,刚果（金）,180,2012,0.26835031805788384,0.30825011008963693,0.411540446244364,0.46443425108362957,0.381482971735844,0.2710701114016705,0.32389131881834193,0.412974407870485,0.46651023329481267,0.3686115178463275,0.3287580779656563,0.28186815672218835,0.4250352422478651,0.4860346669837049,0.38042403597985364,0.37745831262005597,5.100472769,0.2097946115717851,4.734114429,287.8251717,5506.546547,1932.6768,-4.197429121,8.943089431,30.5,0.007713798738381,3.338604896,0.9563902169280304,1.2,0.51978379,1.67996,27.4285,15.4,4.936276494,18.44604097,12285.91486,15.84,46.97962014,1.523515279,0.8980093288617531,1.3651016513388958e-08,4.929859787700215e-09,59.53386471,2.3040471096799804,3.1467193048234496,0.0158267351844908,0.0369689783652956,32.4276720388759,12.4931337011595,51.14,C
COD,刚果（金）,180,2013,0.2553241105170501,0.31543837498517185,0.41237477199720446,0.46085072496890234,0.380755316073045,0.2586332527413125,0.33030248411802077,0.4137759021197089,0.46267681535772165,0.366347113584191,0.31900219414481523,0.28630599140767926,0.4244778906229869,0.48234386389276196,0.3780324850170608,0.3757390352893964,5.958096775,0.1776952906812305,5.967494525,288.9584959,5956.577087,1948.072776,-8.909995075,8.943089431,30.8,0.0077593722755013,3.401708493,0.8915495367128871,1.1,0.46684277,2.2,37.2505,15.2,6.03646929,17.91549181,11875.01233,15.19,51.50116841,1.172167022,1.120809661581405,5.277783257143035e-08,4.764980582593915e-09,59.0480457,2.3030766855605305,3.1501951875785714,0.0158576123155642,0.0527375069295644,33.2549425024402,12.4931337011595,51.14,C
COD,刚果（金）,180,2014,0.2667768205406155,0.3264987506849158,0.41647923358180694,0.47375903209377035,0.39108406985288996,0.2694670522376587,0.3407359658922224,0.41769666878964967,0.47683051468988624,0.37618255040235427,0.32673950409522606,0.2945750612432986,0.42879415127446335,0.4956117667481331,0.3864301208402803,0.38402848931043543,3.724979823,0.2063724875062124,3.071716552,308.9695735,6323.697155,1972.243141,-4.491475402,10.64257028,31.1,0.0076304178562158,3.390690333,1.0984239656824395,1.1,0.51571059,3.0,47.3232,13.5,5.516760723,18.06156105,11479.11715,14.85,55.26192665,0.773841572,1.38191542366711,7.652744767875798e-08,4.6061232460456205e-09,58.56222668,2.298537747292737,3.1485454665755057,0.016135506495225,0.0691212415808009,29.2284408897156,12.4931337011595,51.14,C
COD,刚果（金）,180,2015,0.26965985115099944,0.32912676386877693,0.4344247992307116,0.46212456051709394,0.39175923635243165,0.27215241055375905,0.34291398188569994,0.4350872003101693,0.4642545555908818,0.3786020370851275,0.3285743910311772,0.297221128528976,0.44824963407160884,0.48382280849689174,0.3894669905321635,0.38756062344492975,2.904838658,0.216154603682066,1.420882061,304.5296205,7023.298589,1989.71582,-3.692820124,8.943089431,31.7,0.0072463768115942,3.302243427,1.2188480630798852,1.0,0.62508768,3.8,46.5879,16.6,2.598112295,17.78258016,11106.23931,14.11,58.77644016,0.248645653,0.955973148651544,8.63818613097013e-08,4.456501871278419e-09,58.07640767,2.29848481506804,3.148196996096248,0.016135506495225,0.0391388089133395,32.4814978337436,12.4931337011595,51.14,C
COD,刚果（金）,180,2016,0.25774224427300746,0.3228561234837945,0.43514033221696247,0.47418602322603465,0.39288180724550825,0.26020063523944265,0.3367835764461549,0.4357584093223395,0.47706607359972836,0.37745217365191636,0.3143186643512078,0.29278097615902265,0.4500095199581303,0.4954503659832362,0.38813988161289925,0.38652144175111014,-3.098916862,0.1863460678394493,4.405905446,299.0586444,6641.062327,1946.834497,-3.896763718,8.943089431,32.3,0.0072112925773126,3.541008232,1.1577435744487183,1.0,0.53029794,10.1,34.4099,17.3,1.75595799,18.19050145,10719.84791,14.39,59.00792105,0.204679217,0.789295795506584,3.811501479666563e-07,4.30145803083112e-09,57.59058689,2.2759136322533693,3.1397631282944793,0.016408989656161,0.0286006104238729,29.7078574239784,12.8771504598525,51.94,C
COD,刚果（金）,180,2017,0.2807065164869195,0.3239099280503084,0.4417132307161067,0.5035206010476473,0.4082753722533513,0.2815942657673315,0.3376276764698228,0.4421443831886509,0.5069679950017573,0.3920835801068906,0.3292516368923811,0.2918691787091986,0.45651626368418985,0.5216157924998864,0.399813217946414,0.39720664583810156,0.498126251,0.3275655793731792,35.22276799,293.989221,6954.98699,1948.976413,-3.307155251,8.943089431,32.7,0.0070073289213112,3.656846206,1.41289847233568,0.9,0.39801776,8.6199,40.6223,18.0,1.096160049,17.60100425,10334.92056,13.91,61.51057118,0.475642168,0.8130429125346631,5.971287431847802e-07,5.604376520964422e-08,57.10477052,2.273553737235615,3.138179572572286,0.0163913455812619,0.0300395535897669,26.243509667613,13.7077854827294,60.38,C
COD,刚果（金）,180,2018,0.2990315163702947,0.3322798530494773,0.4413757323453448,0.5007267937866643,0.4120694907867804,0.2990487574932476,0.34561202528179386,0.4422563938535549,0.503997864637824,0.3977287603166051,0.3448504682477904,0.3009844739957368,0.4510299135698948,0.5188104852935504,0.4039188352767431,0.40098679771086343,2.579952943,0.4287188101505172,29.83900759,295.0107512,7409.269368,1948.36711,-3.584061792,8.943089431,32.5,0.0072443062442222,3.347265084,1.57549929901553,0.9,0.48873118,11.7,40.5014,18.7,6.354484094,9.89474799,9994.709023,13.48,65.24530159,0.560875804,0.953258246199328,2.209941217340456e-06,7.427996699791503e-08,56.61895415,2.284272512736816,3.144760812509649,0.0166074854987759,0.0293373354221238,26.8872480249959,13.7077854827294,60.38,C
COD,刚果（金）,180,2019,0.27462559806909104,0.33971749825255604,0.4680857905691428,0.4898147120474061,0.4126643204093662,0.2760873873776705,0.35250365821936974,0.46815000163318055,0.4921603891917517,0.3972253591054931,0.32731016269270913,0.3083350248871578,0.48126085880858976,0.5076109409451621,0.40612924683340473,0.40490460719291604,-2.581768229,0.2856600022631436,1.396962732,298.7501258,7139.205389,1887.112555,-3.614472234,10.0,34.1,0.0052731702432999,3.169528558,1.4919184112673052,0.9,0.55490303,16.4812,39.94,19.1,0.965558414,8.973117668,9682.891542,13.11,65.60766374,0.462229612,0.8655186336076981,2.140994907638233e-06,7.196256164381586e-08,56.13330099,2.287642531042545,3.155038486138374,0.0167795152290421,0.0286613613099755,29.9458116215783,13.728360844816,60.4,C
COD,刚果（金）,180,2020,0.2797736809267141,0.35353133806860987,0.4496675170426709,0.49246502249459945,0.41452402147077533,0.2808664846204382,0.3658337100392014,0.45024435504329396,0.4951311690139967,0.3980189296792326,0.33003979218534835,0.3197249308220746,0.4603669366003386,0.5103699136398155,0.40512539331189423,0.4039349880011693,-2.418809839,0.3047631954966058,11.11104466,297.7532886,7877.308279,1938.714973,-2.25334502,12.8,35.2,0.0030875468941933,3.220980492,1.8313366357190672,0.9,0.63877279,21.6422,42.5028,20.1,4.647060505,10.20129515,9375.97686,13.1,66.11640393,0.25158414,0.9730590518172932,2.073132661175803e-06,6.968159354019364e-08,55.64720672,2.2879071921660303,3.157195474294789,0.0167839262477669,0.0351852328197777,28.9570256398742,13.728360844816,60.4,C
COD,刚果（金）,180,2021,0.2952223183933504,0.36453047270511146,0.37846120537379446,0.4899744741433396,0.403988771155284,0.29579106252979986,0.37549538474882505,0.38136263737232573,0.49249610228850965,0.3862862967348651,0.34360445167484277,0.32854012932468696,0.37530593181240396,0.5078591091646298,0.38882740549414085,0.386213491605866,3.038710053,0.3625018204563943,27.79204851,292.6513508,8449.160607,2014.183641,-0.994470839,12.8,36.6,-0.0063546700205202,3.237908481,2.150703953119737,0.8,0.64831114,28.4193,47.2883,20.8,22.66036198,9.970621426,9077.253601,12.51,70.36743089,0.463048824,1.057980809905745,2.009804805562606e-06,6.746150351432933e-08,55.16155356,2.2901920998654637,3.166471846672989,0.0168324474537394,0.0374644838433559,29.492994610234,13.728360844816,60.4,C
BEN,贝宁,204,2001,0.2589297654597068,0.32513554716725085,0.5241886921812092,0.5916765932934752,0.45513076359263344,0.2631254853966797,0.3434711195934941,0.5226448584434985,0.5972594788071263,0.4316252355601996,0.3217946446683722,0.3056857795282352,0.5296301766501964,0.5913666137187714,0.4371193036413938,0.43550072963420294,2.164524391,0.1020123536496577,1.970285582,1342.436646,2256.263422,2727.625482,-2.045495325,6.024096386,14.3,0.0010601830582748,3.054355066,5.757766067350418,1.4,1.20063126,0.363418,1.67884,21.9,0.00061317,1.714057261,1383.368101,4.93,50.39262212,0.0,3.595215667525641,0.0,0.0,36.22871586,0.0768889677190493,3.8270663355799934,0.0043455125931181,0.2283228904710919,11.0550766052211,24.9287087139378,71.33,W
BEN,贝宁,204,2002,0.2553127414387037,0.3261233853509535,0.5266109941141663,0.5906970173639714,0.45509575555723464,0.259492588897374,0.344696765398221,0.5250178460139534,0.5961982708043103,0.43135136777846467,0.3180055140280564,0.30665521712472776,0.5320589435576925,0.590305119534381,0.4367561985612144,0.4353988887569986,1.509640257,0.1068105382746496,3.554213255,1341.739194,2229.503734,2686.672083,-3.7415292,6.024096386,12.8,0.0034772478554028,3.040108016,5.827689564071101,1.4,0.93714452,0.702946,2.85027,23.4,0.001212147,0.472277563,1341.945059,5.05,52.73236713,0.0,4.020530294118691,0.0,0.0,35.7852962,0.0794608017027314,3.834427101809152,0.0030152536360411,0.2214860777760088,11.3676127448175,24.9406539824224,71.69,W
BEN,贝宁,204,2003,0.24881147948875426,0.3318065112969833,0.527156864777966,0.5944036919494022,0.45737823950197964,0.25311562388907655,0.35042975637966456,0.5255303811714971,0.6002801776911818,0.43233898478285504,0.3118095294549937,0.31192302957884677,0.5326805176363991,0.5939983619231218,0.43760285964834034,0.43670613400252917,0.336976511,0.1011355201961208,3.061704124,1325.532753,2189.897997,2729.654971,-6.205550509,6.024096386,11.2,0.004239151466113,3.049202597,5.866244074676453,1.4,1.05233788,0.951327,2.98462,24.3,0.000347505,0.0,1301.643989,5.15,54.54824667,0.0,4.47703039064058,0.0,0.0,35.34187655,0.0826534231997162,3.839570769776517,0.0023944661227385,0.2653837259116878,10.0433548030817,24.9406539824224,71.69,W
BEN,贝宁,204,2004,0.25152402695705955,0.34113175092620285,0.5273843646950562,0.585620347334418,0.457334132349705,0.2559353987372617,0.3597791428209083,0.5257324974197777,0.5906907374537633,0.43303444410792774,0.31536496642701817,0.31981417869485285,0.5329373012865799,0.5847869849210763,0.4382258578323818,0.4376596512613378,1.280779944,0.0919184405641422,0.769711004,1376.891843,2152.678023,2707.899369,-4.668788567,7.228915663,10.4,0.0044489595740209,3.061731061,7.456710267095832,1.3,1.15381396,1.18254,5.62957,25.2,0.00028287,0.0,1262.395065,5.15,56.96456193,0.0,4.582197828782601,0.0,0.0,34.8984569,0.0853139411138701,3.848971266406528,0.0023944661227385,0.2941503063943129,12.5793711644188,24.9406539824224,72.05,W
BEN,贝宁,204,2005,0.25015478293462406,0.34225743646777257,0.5281173258729703,0.5882787744675257,0.45860692235565403,0.2543456072050938,0.3609871420408797,0.5264693203477617,0.5936653248660216,0.4338668486149392,0.31166407942404745,0.320035565548769,0.5336076593514623,0.5875644039479788,0.4382179270680644,0.43779377580008866,-1.510433395,0.0880070594524719,4.293664135,1345.128835,2228.526741,2740.621618,-3.443766425,7.228915663,9.2,0.006835699089736,3.220611997,7.232252380210925,1.3,1.04785359,1.27103,7.07639,26.1,0.000426455,0.0,1222.385945,5.08,57.94045862,0.0,4.165221153547,0.0,0.0,34.45503725,0.0847818375310393,3.856864136218517,0.0023944661227385,0.2966956178294603,11.6143616350745,24.9406539824224,72.05,W
BEN,贝宁,204,2006,0.25633071917783135,0.35099873334669335,0.5238337383763824,0.5920419949620591,0.4624709772933808,0.26050153631783657,0.36935253554461955,0.522216054931848,0.5978091218871469,0.43746981217036274,0.31852467082033603,0.3274173002570786,0.5300673647410032,0.5912952678154366,0.4418261509084636,0.44131806245604877,0.750089698,0.1046329759426049,2.094317073,1396.797876,2236.33156,2774.704443,-3.087787091,7.228915663,8.9,0.0039488724929854,3.120668883,8.925323832006518,1.2,1.06306994,1.53785,12.1442,27.9,0.001331914,0.0,1184.828399,5.77,60.22547898,0.0,5.517870888512668,0.0,3.9563846375264833e-07,34.01161759,0.0838949982263214,3.861653068463994,0.0023944661227385,0.3450956501613552,10.2586049467493,24.9406539824224,72.05,W
BEN,贝宁,204,2007,0.2564437669557121,0.36736933660339277,0.5229883836064051,0.5911211797726365,0.4667993625902909,0.26072012761475777,0.3856742617019575,0.5213186295470787,0.5958051851365779,0.440879551000093,0.31997536096557333,0.3408811349769837,0.5294238563884242,0.5883110324110876,0.4446478461855172,0.4447041718621578,2.900175704,0.1281667032574851,0.390153238,1450.337327,2145.493008,2867.547559,-6.546219388,10.84337349,8.5,0.0048821723079046,2.955095547,10.494787283717422,1.2,0.95481884,1.79,22.9147,28.0,0.00102713,0.0,1150.32786,5.91,63.83078654,0.0,6.32452745672461,0.0,2.8808852056892314e-07,33.56819794,0.0833628946434906,3.885420361830436,0.0023944661227385,0.3689119074457371,12.6422801944957,25.8419697962605,73.82,W
BEN,贝宁,204,2008,0.25818936271318066,0.3788455166670676,0.5242506391090458,0.590965858349976,0.47062002433550704,0.2622950389119362,0.39612007557668033,0.5225321823462546,0.5954174648245799,0.4440911904148628,0.31950796381549945,0.34776779405088565,0.53056074418454,0.587666570554376,0.44637576815132524,0.44678273380333,1.776470696,0.130980258669104,6.434152206,1443.153977,1917.36764,3087.156115,-5.498622092,10.84337349,8.2,-0.0025751515047469,3.019593985,10.059093244749452,1.1,0.74250972,1.85,39.2846,29.0,0.001132413,0.0,1116.111822,5.76,66.9563102,0.0,6.275472809111382,0.0,2.795194436897747e-07,33.12477829,0.0877084072366087,3.889233770840723,0.0023944661227385,0.3688172741818629,13.3001084923618,25.8419697962605,75.48,W
BEN,贝宁,204,2009,0.25248369642349594,0.39372398976869266,0.5232301736714915,0.5992463196189236,0.47705539557053983,0.25661237809056564,0.40972157405951637,0.5214953987179202,0.6044380124577566,0.44806684083143966,0.31369937899269446,0.359228546145396,0.5297364875689712,0.5958204634040719,0.4496212190277834,0.4506580355810629,-0.703743156,0.1257877584546042,2.539692061,1500.83378,1920.100854,2958.670497,-6.690331811,10.84337349,8.7,0.0027367080328406,2.999036422,12.369835688243125,1.1,0.86784607,2.24,52.9301,30.0,0.001390535,0.0,1083.136169,5.91,68.50922264,0.0,6.761300625761948,0.0,9.042033648938092e-08,32.68135864,0.0870876197233061,3.912380276693864,0.0023944661227385,0.473239298220302,10.555242401441,25.8419697962605,75.48,W
BEN,贝宁,204,2010,0.25563149452765177,0.4125153163978984,0.5224458301849677,0.6002375072062132,0.4832062014358841,0.259589016148524,0.4270281889930613,0.5206736296447045,0.6055585547085024,0.4532123473736981,0.31619071228836976,0.3722919681214111,0.5290716058085055,0.5967043805912235,0.45356466670237744,0.45504512247761875,-0.888244805,0.1344471540200009,0.88088567,1437.196515,1952.412586,2918.546133,-5.567234146,10.84337349,9.1,0.0022142881664319,2.984241628,10.777256691615928,1.1,0.7522946,3.13,72.2115,34.2,0.001917839,0.0,1051.290311,6.0,69.95755195,0.0,7.501542295676317,0.0,8.776184043575454e-08,32.23793899,0.0863781482795317,3.922401560837177,0.0021284143313231,0.520553512003694,10.0192677681185,25.8419697962605,75.48,W
BEN,贝宁,204,2011,0.2581161706998211,0.4141074387282312,0.5241402537291492,0.5969177832209497,0.4831489213662756,0.26209723024438414,0.42766372490156307,0.5223614791755533,0.6020530166360345,0.45354386273938374,0.3184014929038296,0.37322913180505946,0.530628880523056,0.5935528581132953,0.4539530908363101,0.455446604646802,-0.057123017,0.1318580029537771,3.73308304,1431.588939,1955.292783,3088.675299,-4.833286272,8.43373494,9.6,0.0012845325157997,2.977822028,12.770439315991888,1.1,0.65150005,4.14832,76.9318,36.9,0.002939034,0.0,1020.446276,5.82,72.03092094,0.0,6.8070705983978215,9.90724539642505e-07,0.0,31.79451933,0.0866442000709471,3.950514366796736,0.0021284143313231,0.4679182421415977,10.9025257923959,25.8419697962605,75.48,W
